WorkerId|WorkTimeInSeconds|Query|URL|Relevance
27052292|373|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_de_M%C3%A9xico|2
15936088|118|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_de_M%C3%A9xico|2
46413109|8|kcs|http://en.wikipedia.org/wiki/Texas_Mexican_Railway|3
58521720|21|kcs|http://en.wikipedia.org/wiki/Texas_Mexican_Railway|3
77670590|11|kcs|http://en.wikipedia.org/wiki/Texas_Mexican_Railway|2
90323410|33|kcs|http://en.wikipedia.org/wiki/Texas_Mexican_Railway|2
15936088|35|kcs|http://en.wikipedia.org/wiki/Texas_Mexican_Railway|2
15936088|29|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|3
20102457|20|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|3
89410112|32|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|1
90276315|28|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|1
58521720|39|kcs|http://www.fundinguniverse.com/company-histories/Kansas-City-Southern-Industries-Inc-Company-History.html|3
20102457|10|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|3
58521720|13|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|3
90276315|5|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|3
15936088|53|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|0
46413109|5|appraisals|http://en.wikipedia.org/wiki/Property_valuation_surveyor|1
58521720|14|appraisals|http://en.wikipedia.org/wiki/Real_estate_appraisal|1
46413109|8|appraisals|http://en.wikipedia.org/wiki/Real_estate_appraisal|3
84015713|23|appraisals|http://en.wikipedia.org/wiki/Real_estate_appraisal|3
15936088|54|appraisals|http://en.wikipedia.org/wiki/Real_estate_appraisal|3
92269849|43|appraisals|http://en.wikipedia.org/wiki/Real_estate_appraisal|0
42495638|44|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|3
20102457|13|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|1
46413109|6|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|3
58521720|17|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|3
90323410|38|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern_System|2
59022588|12|cheap internet|http://www.all-free-isp.com/minnesota-access.php|3
55983228|30|cheap internet|http://www.all-free-isp.com/minnesota-access.php|3
20102457|42|cheap internet|http://www.all-free-isp.com/minnesota-access.php|2
15936088|13|cheap internet|http://www.all-free-isp.com/minnesota-access.php|2
89410112|604|cheap internet|http://www.all-free-isp.com/minnesota-access.php|2
59022588|39|kcs|http://en.wikipedia.org/wiki/Louisiana_&_Arkansas|0
46413109|6|kcs|http://en.wikipedia.org/wiki/Louisiana_&_Arkansas|0
58521720|9|kcs|http://en.wikipedia.org/wiki/Louisiana_&_Arkansas|3
89410112|39|kcs|http://en.wikipedia.org/wiki/Louisiana_&_Arkansas|1
15936088|25|kcs|http://en.wikipedia.org/wiki/Louisiana_&_Arkansas|2
89410112|27|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern|2
28642912|41|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern|2
15936088|23|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern|2
46413109|7|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern|3
90323410|15|kcs|http://en.wikipedia.org/wiki/Kansas_City_Southern|2
17896755|115|djs|http://www.partypop.com/categories/disc_jockeys.html|3
63736135|48|djs|http://www.partypop.com/categories/disc_jockeys.html|3
28823178|44|djs|http://www.partypop.com/categories/disc_jockeys.html|3
88906115|37|djs|http://www.partypop.com/categories/disc_jockeys.html|3
46413109|11|djs|http://www.partypop.com/categories/disc_jockeys.html|3
28823178|21|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_francisco/evl_bands_djs_entertainment.html|-1
20577687|37|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_francisco/evl_bands_djs_entertainment.html|-1
15936088|13|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_francisco/evl_bands_djs_entertainment.html|0
66294383|40|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_francisco/evl_bands_djs_entertainment.html|0
46413109|9|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_francisco/evl_bands_djs_entertainment.html|0
53473290|10|djs|http://www.alloccasiondjs.com/|3
58850211|1947|djs|http://www.alloccasiondjs.com/|3
28823178|15|djs|http://www.alloccasiondjs.com/|3
15936088|15|djs|http://www.alloccasiondjs.com/|3
18701702|47|djs|http://www.alloccasiondjs.com/|3
15936088|39|djs|http://www.decidio.com/local-businesses/djs-s50.html|2
89410112|27|djs|http://www.decidio.com/local-businesses/djs-s50.html|3
75212305|24|djs|http://www.decidio.com/local-businesses/djs-s50.html|2
28823178|17|djs|http://www.decidio.com/local-businesses/djs-s50.html|3
46413109|6|djs|http://www.decidio.com/local-businesses/djs-s50.html|1
28823178|27|djs|http://www.surroundsounddj.com/index.html|3
18701702|45|djs|http://www.surroundsounddj.com/index.html|0
15936088|18|djs|http://www.surroundsounddj.com/index.html|3
89410112|36|djs|http://www.surroundsounddj.com/index.html|0
46413109|6|djs|http://www.surroundsounddj.com/index.html|3
53473290|14|djs|http://www.surroundsounddj.com/|3
58850211|56|djs|http://www.surroundsounddj.com/|0
17896755|35|djs|http://www.surroundsounddj.com/|3
28823178|23|djs|http://www.surroundsounddj.com/|1
20478192|57|djs|http://www.surroundsounddj.com/|1
15936088|33|djs|http://www.djporkchop.com/|0
52563451|12|djs|http://www.djporkchop.com/|2
28823178|62|djs|http://www.djporkchop.com/|1
30927442|48|djs|http://www.djporkchop.com/|0
18701702|77|djs|http://www.djporkchop.com/|0
28823178|16|djs|http://www.partypop.com/Categories/Disc_Jockeys.html|3
42495638|12|djs|http://www.partypop.com/Categories/Disc_Jockeys.html|3
46413109|4|djs|http://www.partypop.com/Categories/Disc_Jockeys.html|3
53473290|13|djs|http://www.partypop.com/Categories/Disc_Jockeys.html|2
89410112|36|djs|http://www.partypop.com/Categories/Disc_Jockeys.html|3
53473290|13|djs|http://www.decidio.com/local-businesses/ctyinit-djs-n-s50.html|1
28823178|45|djs|http://www.decidio.com/local-businesses/ctyinit-djs-n-s50.html|3
82152269|6|djs|http://www.decidio.com/local-businesses/ctyinit-djs-n-s50.html|0
42495638|16|djs|http://www.decidio.com/local-businesses/ctyinit-djs-n-s50.html|1
46413109|7|djs|http://www.decidio.com/local-businesses/ctyinit-djs-n-s50.html|3
66294383|22|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/burlingame/evl_bands_djs_entertainment.html|0
15936088|18|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/burlingame/evl_bands_djs_entertainment.html|0
46413109|10|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/burlingame/evl_bands_djs_entertainment.html|0
89410112|19|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/burlingame/evl_bands_djs_entertainment.html|2
28823178|15|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/burlingame/evl_bands_djs_entertainment.html|-1
66294383|54|djs|http://www.decidio.com/local-businesses/ctyinit-djs-d-s50.html|3
28823178|20|djs|http://www.decidio.com/local-businesses/ctyinit-djs-d-s50.html|0
15936088|15|djs|http://www.decidio.com/local-businesses/ctyinit-djs-d-s50.html|2
18701702|33|djs|http://www.decidio.com/local-businesses/ctyinit-djs-d-s50.html|3
46413109|6|djs|http://www.decidio.com/local-businesses/ctyinit-djs-d-s50.html|1
46413109|7|djs|http://www.1800djsareus.com/|0
15936088|36|djs|http://www.1800djsareus.com/|2
89387375|28|djs|http://www.1800djsareus.com/|3
18701702|41|djs|http://www.1800djsareus.com/|3
28823178|40|djs|http://www.1800djsareus.com/|3
46413109|6|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|0
66294383|15|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|2
52563451|8|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|2
18701702|32|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|2
28823178|19|djs|http://en.wikipedia.org/wiki/Notable_Club_DJs|1
28823178|36|djs|http://www.djspinelli.com/contact.html|3
46413109|5|djs|http://www.djspinelli.com/contact.html|0
89410112|52|djs|http://www.djspinelli.com/contact.html|3
66294383|38|djs|http://www.djspinelli.com/contact.html|1
15936088|24|djs|http://www.djspinelli.com/contact.html|2
46413109|7|djs|http://www.petechambers.com/|3
53473290|114|djs|http://www.petechambers.com/|3
72465272|45|djs|http://www.petechambers.com/|-1
52563451|37|djs|http://www.petechambers.com/|2
28823178|34|djs|http://www.petechambers.com/|3
66294383|33|djs|http://www.decidio.com/local-businesses/ctyinit-djs-m-s50.html|3
95485632|64|djs|http://www.decidio.com/local-businesses/ctyinit-djs-m-s50.html|0
46413109|5|djs|http://www.decidio.com/local-businesses/ctyinit-djs-m-s50.html|3
28823178|16|djs|http://www.decidio.com/local-businesses/ctyinit-djs-m-s50.html|0
58850211|68|djs|http://www.decidio.com/local-businesses/ctyinit-djs-m-s50.html|1
58850211|25|djs|http://www.djspinelli.com/|3
15936088|13|djs|http://www.djspinelli.com/|2
18701702|21|djs|http://www.djspinelli.com/|3
28823178|31|djs|http://www.djspinelli.com/|3
42495638|22|djs|http://www.djspinelli.com/|0
46413109|17|djs|http://www.800dj.com/browsedj/missouri/club-djs/harrisonville/|3
28823178|48|djs|http://www.800dj.com/browsedj/missouri/club-djs/harrisonville/|3
58850211|154|djs|http://www.800dj.com/browsedj/missouri/club-djs/harrisonville/|3
53473290|35|djs|http://www.800dj.com/browsedj/missouri/club-djs/harrisonville/|1
76761592|48|djs|http://www.800dj.com/browsedj/missouri/club-djs/harrisonville/|2
15936088|16|djs|http://www.gatheringguide.com/event_directory/rc/ny_new_york/medford/evl_bands_djs_entertainment.html|0
53473290|79|djs|http://www.gatheringguide.com/event_directory/rc/ny_new_york/medford/evl_bands_djs_entertainment.html|0
28823178|23|djs|http://www.gatheringguide.com/event_directory/rc/ny_new_york/medford/evl_bands_djs_entertainment.html|0
18701702|30|djs|http://www.gatheringguide.com/event_directory/rc/ny_new_york/medford/evl_bands_djs_entertainment.html|0
41292283|77|djs|http://www.gatheringguide.com/event_directory/rc/ny_new_york/medford/evl_bands_djs_entertainment.html|0
58850211|45|djs|http://www.petechambers.com/nh-wedding-djs/Wentworth-By-The-Sea-Portsmouth-nh-wedding-djs.htm|3
89410112|29|djs|http://www.petechambers.com/nh-wedding-djs/Wentworth-By-The-Sea-Portsmouth-nh-wedding-djs.htm|3
67611364|37|djs|http://www.petechambers.com/nh-wedding-djs/Wentworth-By-The-Sea-Portsmouth-nh-wedding-djs.htm|3
28823178|37|djs|http://www.petechambers.com/nh-wedding-djs/Wentworth-By-The-Sea-Portsmouth-nh-wedding-djs.htm|3
46413109|9|djs|http://www.petechambers.com/nh-wedding-djs/Wentworth-By-The-Sea-Portsmouth-nh-wedding-djs.htm|3
46413109|6|djs|http://en.wikipedia.org/wiki/disc_jockey|0
28823178|19|djs|http://en.wikipedia.org/wiki/disc_jockey|2
20577687|70|djs|http://en.wikipedia.org/wiki/disc_jockey|2
15936088|12|djs|http://en.wikipedia.org/wiki/disc_jockey|1
76761592|24|djs|http://en.wikipedia.org/wiki/disc_jockey|0
15936088|19|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_jose/evl_bands_djs_entertainment.html|0
28823178|18|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_jose/evl_bands_djs_entertainment.html|-1
53473290|25|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_jose/evl_bands_djs_entertainment.html|0
52563451|16|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_jose/evl_bands_djs_entertainment.html|0
42495638|19|djs|http://www.gatheringguide.com/event_directory/rc/ca_california/san_jose/evl_bands_djs_entertainment.html|0
28823178|16|djs|http://djspinelli.com/|3
18701702|16|djs|http://djspinelli.com/|3
15936088|28|djs|http://djspinelli.com/|2
32705082|35|djs|http://djspinelli.com/|1
46413109|6|djs|http://djspinelli.com/|1
20577687|42|djs|http://www.djspinelli.com/misc.html|0
84942866|129|djs|http://www.djspinelli.com/misc.html|3
46413109|5|djs|http://www.djspinelli.com/misc.html|3
28823178|17|djs|http://www.djspinelli.com/misc.html|1
15936088|31|djs|http://www.djspinelli.com/misc.html|2
15936088|16|djs|http://www.gatheringguide.com/event_categories/bands_djs_entertainment.html|0
28823178|41|djs|http://www.gatheringguide.com/event_categories/bands_djs_entertainment.html|-1
46413109|252|djs|http://www.gatheringguide.com/event_categories/bands_djs_entertainment.html|3
89410112|16|djs|http://www.gatheringguide.com/event_categories/bands_djs_entertainment.html|2
66294383|19|djs|http://www.gatheringguide.com/event_categories/bands_djs_entertainment.html|0
15936088|20|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|2
34372420|26|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|2
28823178|18|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|3
53473290|12|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|-1
18701702|35|djs|http://www.decidio.com/local-businesses/ctyinit-djs-c-s50.html|3
28823178|37|djs|http://www.christiandjs.net/Christian_Quinceanero_Cristiano.html|-1
46413109|4|djs|http://www.christiandjs.net/Christian_Quinceanero_Cristiano.html|3
15936088|30|djs|http://www.christiandjs.net/Christian_Quinceanero_Cristiano.html|2
78420884|40|djs|http://www.christiandjs.net/Christian_Quinceanero_Cristiano.html|2
72465272|40|djs|http://www.christiandjs.net/Christian_Quinceanero_Cristiano.html|1
28823178|17|djs|http://www.decidio.com/local-businesses/ctyinit-djs-w-s50.html|3
89387375|27|djs|http://www.decidio.com/local-businesses/ctyinit-djs-w-s50.html|3
30927442|756|djs|http://www.decidio.com/local-businesses/ctyinit-djs-w-s50.html|3
75212305|34|djs|http://www.decidio.com/local-businesses/ctyinit-djs-w-s50.html|2
15936088|27|djs|http://www.decidio.com/local-businesses/ctyinit-djs-w-s50.html|2
15936088|19|djs|http://en.wikipedia.org/wiki/List_of_club_DJs|2
28823178|15|djs|http://en.wikipedia.org/wiki/List_of_club_DJs|1
52563451|14|djs|http://en.wikipedia.org/wiki/List_of_club_DJs|1
66294383|22|djs|http://en.wikipedia.org/wiki/List_of_club_DJs|2
46413109|4|djs|http://en.wikipedia.org/wiki/List_of_club_DJs|0
46413109|4|djs|http://www.christiandjs.net/eventsetuparea.html|3
89410112|18|djs|http://www.christiandjs.net/eventsetuparea.html|2
15936088|53|djs|http://www.christiandjs.net/eventsetuparea.html|2
28823178|19|djs|http://www.christiandjs.net/eventsetuparea.html|1
42495638|37|djs|http://www.christiandjs.net/eventsetuparea.html|1
53473290|73|djs|http://en.wikipedia.org/wiki/Some_of_my_Best_Friends_are_DJs|0
66294383|32|djs|http://en.wikipedia.org/wiki/Some_of_my_Best_Friends_are_DJs|0
28823178|26|djs|http://en.wikipedia.org/wiki/Some_of_my_Best_Friends_are_DJs|0
42495638|17|djs|http://en.wikipedia.org/wiki/Some_of_my_Best_Friends_are_DJs|3
15936088|19|djs|http://en.wikipedia.org/wiki/Some_of_my_Best_Friends_are_DJs|3
66294383|25|map|http://virginphotography.com/eopse/lltns/map/map.htm|0
28823178|16|map|http://virginphotography.com/eopse/lltns/map/map.htm|-1
52953475|154|map|http://virginphotography.com/eopse/lltns/map/map.htm|0
46413109|16|map|http://virginphotography.com/eopse/lltns/map/map.htm|-1
15936088|24|map|http://virginphotography.com/eopse/lltns/map/map.htm|0
89410112|38|map|http://nla.gov.au/nla.map-nk3382-34|1
32705082|39|map|http://nla.gov.au/nla.map-nk3382-34|0
15936088|26|map|http://nla.gov.au/nla.map-nk3382-34|0
28823178|21|map|http://nla.gov.au/nla.map-nk3382-34|1
46413109|25|map|http://nla.gov.au/nla.map-nk3382-34|3
58850211|2042|map|http://www.mapzones.com/world/middle_east/bahrain/mapindex.php|-1
15936088|21|map|http://www.mapzones.com/world/middle_east/bahrain/mapindex.php|-1
46413109|4|map|http://www.mapzones.com/world/middle_east/bahrain/mapindex.php|3
52563451|16|map|http://www.mapzones.com/world/middle_east/bahrain/mapindex.php|2
28823178|18|map|http://www.mapzones.com/world/middle_east/bahrain/mapindex.php|-1
15936088|17|map|http://en.wikipedia.org/wiki/Maps_of_the_World|3
46413109|5|map|http://en.wikipedia.org/wiki/Maps_of_the_World|0
28823178|20|map|http://en.wikipedia.org/wiki/Maps_of_the_World|2
42495638|26|map|http://en.wikipedia.org/wiki/Maps_of_the_World|3
53473290|40|map|http://en.wikipedia.org/wiki/Maps_of_the_World|1
82152269|9|map|http://www.planetware.com/maps/california-usca.htm|3
58850211|56|map|http://www.planetware.com/maps/california-usca.htm|2
