WorkerId|WorkTimeInSeconds|Query|URL|InputRelevance|InputRationale|Reasoning|Relevance
11866879|66|dogs for adoption|http://petsfact.com/DogAdoption.php|2|"Dogs that are adopted from certified dog adoption centers usually have been vaccinated prior to being given for adoption.

Never reject a dog based on pedigree alone.

There are many websites that publish information on dog adoption."|It is information about adopt a dog, but no a site where you can adopt one.|1
53575281|73|dogs for adoption|http://petsfact.com/DogAdoption.php|2|"Dogs that are adopted from certified dog adoption centers usually have been vaccinated prior to being given for adoption.

Never reject a dog based on pedigree alone.

There are many websites that publish information on dog adoption."|It has helpful information but nothing specific.|2
93122106|54|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|0|We're sorry. The product or category you are attempting to view has been discontinued or no longer exists in our database. Please use our navigation controls or our product search to browse our catalog!|Product not existing is the result. Definitely not relevant.|0
75658999|119|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|0|We're sorry. The product or category you are attempting to view has been discontinued or no longer exists in our database. Please use our navigation controls or our product search to browse our catalog!|The page is a retail outlet, not an info site|0
94611377|1912|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|0|We're sorry. The product or category you are attempting to view has been discontinued or no longer exists in our database. Please use our navigation controls or our product search to browse our catalog!|This is a blank page, with no information at all.|0
49688977|1592|dog heat|http://www.petstreetmall.com/Duo-Temp-Heated-and-Cooling-Dog-Bed/7660/2896/|0|We're sorry. The product or category you are attempting to view has been discontinued or no longer exists in our database. Please use our navigation controls or our product search to browse our catalog!|Product was missing so Tom's decision is on point.|0
77560919|398|cell phones|http://en.wikipedia.org/wiki/Cell_phone_signal|2|A mobile phone signal (also known as reception and service) is the signal strength (measured in dBm) received by a mobile phone from a cellular network (on the downlink). Depending on various factors, such as proximity to a tower, any obstructions such as buildings or trees, etc., this signal strength will vary. Most mobile devices use a set of bars of increasing height to display the approximate strength of this received signal to the mobile phone user. Traditionally five bars are used; see five by five.|I sort of agree because though not exactly about cell phones and service providers, it contained info relevant to topic.|2
25475121|149|cell phones|http://en.wikipedia.org/wiki/Cell_phone_signal|2|A mobile phone signal (also known as reception and service) is the signal strength (measured in dBm) received by a mobile phone from a cellular network (on the downlink). Depending on various factors, such as proximity to a tower, any obstructions such as buildings or trees, etc., this signal strength will vary. Most mobile devices use a set of bars of increasing height to display the approximate strength of this received signal to the mobile phone user. Traditionally five bars are used; see five by five.|i checked the info|1
38265360|54|cell phones|http://en.wikipedia.org/wiki/Cell_phone_signal|2|A mobile phone signal (also known as reception and service) is the signal strength (measured in dBm) received by a mobile phone from a cellular network (on the downlink). Depending on various factors, such as proximity to a tower, any obstructions such as buildings or trees, etc., this signal strength will vary. Most mobile devices use a set of bars of increasing height to display the approximate strength of this received signal to the mobile phone user. Traditionally five bars are used; see five by five.|The wikipedia page is just giving information on how cell phone signal works, not on the different types of phones and providers.|1
49688977|110|cell phones|http://en.wikipedia.org/wiki/Cell_phone_signal|2|A mobile phone signal (also known as reception and service) is the signal strength (measured in dBm) received by a mobile phone from a cellular network (on the downlink). Depending on various factors, such as proximity to a tower, any obstructions such as buildings or trees, etc., this signal strength will vary. Most mobile devices use a set of bars of increasing height to display the approximate strength of this received signal to the mobile phone user. Traditionally five bars are used; see five by five.|It is clearly relevant to the function of the device, but since it doesn't provide information on purchasing a cell phone it doesn't get the highest rating.|2
31659778|234|wedding budget calculator|http://philadelphia.perfectweddingguide.com/|3|The text did not help me with my decision.|Agree because the webpage satisfies the search query.|3
90350533|79|wedding budget calculator|http://philadelphia.perfectweddingguide.com/|3|The text did not help me with my decision.|The webpage has information about wedding planning.|2
47757586|182|wedding budget calculator|http://philadelphia.perfectweddingguide.com/|3|The text did not help me with my decision.|The page suggested by Tom is limited to wedding planning in Philadelphia whereas Alice wants general and whole information on wedding planning. So Tom is wrong.|1
65102853|127|wedding budget calculator|http://philadelphia.perfectweddingguide.com/|3|The text did not help me with my decision.|Doesn't take you straight to a budget calculator but does have information on wedding planning.|2
31659778|107|wilson antenna|http://www.pepperelectronics.com/acatalog/Wilson___Fiberglass_Antennas.html|3|"CB Antennas
CB Antennas  *  Coax  *  Antenna Mounts
Wilson - Aluminum CB Antenna Mount with Gum Drop Stud
 Picture of Wilson - Aluminum CB Antenna Mount with Gum Drop Stud
Wilson - Aluminum CB Antenna Mount with Gum Drop Stud"|Agree because the webpage has details about the search query.|3
90350533|97|wilson antenna|http://www.pepperelectronics.com/acatalog/Wilson___Fiberglass_Antennas.html|3|"CB Antennas
CB Antennas  *  Coax  *  Antenna Mounts
Wilson - Aluminum CB Antenna Mount with Gum Drop Stud
 Picture of Wilson - Aluminum CB Antenna Mount with Gum Drop Stud
Wilson - Aluminum CB Antenna Mount with Gum Drop Stud"|The webpage has information about CB antennas.|2
77560919|208|wilson antenna|http://www.pepperelectronics.com/acatalog/Wilson___Fiberglass_Antennas.html|3|"CB Antennas
CB Antennas  *  Coax  *  Antenna Mounts
Wilson - Aluminum CB Antenna Mount with Gum Drop Stud
 Picture of Wilson - Aluminum CB Antenna Mount with Gum Drop Stud
Wilson - Aluminum CB Antenna Mount with Gum Drop Stud"|I agree because that page contained what Alice was looking for.|3
